Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
25,25,2000-12-21,20-306,ORL,,CHI,W (+11),0,25:50,2,5,.400,1,3,.333,1,2,.500,1,10,11,3,0,0,1,3,6,6.5,+17
26,26,2000-12-23,20-308,ORL,,CLE,W (+19),0,21:01,2,5,.400,2,4,.500,0,0,,0,5,5,3,0,1,1,4,6,5.0,-2
27,27,2000-12-25,20-310,ORL,@,IND,L (-10),0,24:04,4,7,.571,3,4,.750,0,0,,1,5,6,1,0,0,3,2,11,6.8,+8
28,28,2000-12-26,20-311,ORL,@,MIL,L (-12),1,37:29,4,13,.308,2,6,.333,0,0,,3,6,9,1,0,0,1,3,10,4.9,-14
29,29,2000-12-28,20-313,ORL,,DET,W (+6),1,27:25,2,10,.200,1,4,.250,0,2,.000,1,4,5,3,1,0,2,5,5,-1.0,-1
30,30,2000-12-30,20-315,ORL,@,BOS,W (+5),1,22:48,3,8,.375,1,4,.250,0,0,,1,5,6,1,0,0,0,2,7,4.7,+9
31,31,2001-01-02,20-318,ORL,,NJN,L (-10),1,28:04,3,7,.429,2,4,.500,2,2,1.000,2,1,3,2,0,0,0,2,10,8.6,-22
32,32,2001-01-04,20-320,ORL,@,NYK,L (-3),1,33:37,4,9,.444,1,5,.200,2,3,.667,0,6,6,6,0,0,0,3,11,10.7,+13
33,33,2001-01-06,20-322,ORL,@,ATL,L (-1),1,36:15,4,14,.286,1,3,.333,0,0,,2,4,6,0,0,1,0,0,9,4.1,+13
34,34,2001-01-09,20-325,ORL,,SAS,L (-17),1,30:29,4,9,.444,2,3,.667,0,0,,0,2,2,3,0,0,1,4,10,5.4,+6
35,35,2001-01-11,20-327,ORL,@,NJN,W (+14),1,37:24,7,13,.538,3,5,.600,0,0,,1,5,6,3,0,0,4,2,17,10.2,+5
36,36,2001-01-13,20-329,ORL,,GSW,W (+17),1,29:50,3,9,.333,1,2,.500,0,0,,0,5,5,3,1,1,0,1,7,6.8,+19
