Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
44,43,2022-01-19,33-161,BRK,@,WAS,W (+1),1,37:44,6,10,.600,5,7,.714,0,0,,0,5,5,1,0,1,0,1,17,14.9,+12
45,44,2022-01-21,33-163,BRK,@,SAS,W (+15),1,32:04,4,11,.364,1,5,.200,0,0,,0,4,4,3,0,0,0,0,9,6.2,+16
46,45,2022-01-23,33-165,BRK,@,MIN,L (-11),1,33:29,8,15,.533,5,10,.500,0,0,,0,3,3,1,0,0,1,2,21,13.5,-18
47,46,2022-01-25,33-167,BRK,,LAL,L (-10),1,30:22,6,14,.429,3,9,.333,0,0,,0,0,0,2,1,0,1,2,15,8.2,+1
48,47,2022-01-26,33-168,BRK,,DEN,L (-6),1,31:57,6,12,.500,4,8,.500,5,6,.833,0,3,3,6,1,0,1,1,21,19.3,-10
49,48,2022-01-29,33-171,BRK,@,GSW,L (-4),1,37:35,8,21,.381,6,12,.500,2,2,1.000,1,3,4,4,2,2,0,1,24,19.9,-12
50,49,2022-02-01,33-174,BRK,@,PHO,L (-10),1,32:46,3,8,.375,3,8,.375,0,0,,0,1,1,1,1,0,0,5,9,4.6,-6
51,50,2022-02-02,33-175,BRK,@,SAC,L (-11),1,31:33,5,12,.417,4,8,.500,0,0,,0,3,3,3,3,0,1,0,14,12.6,-16
52,51,2022-02-04,33-177,BRK,@,UTA,L (-23),1,22:55,4,9,.444,3,7,.429,0,0,,1,0,1,1,0,0,0,1,11,7.3,-27
53,52,2022-02-06,33-179,BRK,@,DEN,L (-20),1,31:03,5,14,.357,4,12,.333,0,0,,0,4,4,2,2,0,1,2,14,9.0,-3
54,53,2022-02-08,33-181,BRK,,BOS,L (-35),1,21:58,2,8,.250,1,3,.333,0,0,,0,2,2,3,0,0,1,1,5,1.5,-47
55,54,2022-02-10,33-183,BRK,@,WAS,L (-1),1,34:46,3,8,.375,1,4,.250,0,0,,1,3,4,5,0,0,1,2,7,5.9,+9
56,55,2022-02-12,33-185,BRK,@,MIA,L (-4),1,34:30,3,11,.273,3,9,.333,0,0,,0,2,2,2,1,0,1,3,9,3.3,+1
