Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
26,26,2007-12-26,30-074,BOS,@,SAC,W (+20),1,41:26,4,12,.333,3,4,.750,5,5,1.000,0,4,4,6,0,1,5,1,16,9.9,+20
27,27,2007-12-27,30-075,BOS,@,SEA,W (+8),1,43:23,11,27,.407,5,7,.714,10,11,.909,2,4,6,4,1,0,1,1,37,27.1,+15
28,28,2007-12-29,30-077,BOS,@,UTA,W (+6),1,42:34,6,17,.353,2,4,.500,10,11,.909,1,5,6,4,2,1,0,5,24,19.8,+8
29,29,2007-12-30,30-078,BOS,@,LAL,W (+19),1,36:46,9,19,.474,4,8,.500,11,13,.846,0,8,8,3,4,0,3,3,33,26.8,+21
30,30,2008-01-02,30-081,BOS,,HOU,W (+4),1,40:01,7,12,.583,2,3,.667,3,6,.500,0,6,6,7,1,1,2,0,19,18.6,+22
31,31,2008-01-04,30-083,BOS,,MEM,W (+4),1,38:32,9,17,.529,1,4,.250,4,5,.800,1,9,10,5,1,0,2,3,23,19.0,-4
32,32,2008-01-05,30-084,BOS,@,DET,W (+7),1,46:04,5,16,.313,1,6,.167,8,8,1.000,0,9,9,7,1,0,4,3,19,13.2,+6
33,33,2008-01-09,30-088,BOS,,CHA,L (-12),1,36:31,4,14,.286,1,9,.111,4,5,.800,0,8,8,3,1,1,3,5,13,5.6,-15
34,34,2008-01-11,30-090,BOS,@,NJN,W (+9),1,39:30,7,11,.636,1,1,1.000,3,5,.600,2,6,8,5,2,2,5,3,18,16.2,+7
35,35,2008-01-12,30-091,BOS,@,WAS,L (-7),1,38:55,5,13,.385,2,5,.400,3,3,1.000,1,3,4,6,1,2,6,3,15,8.9,-3
36,36,2008-01-14,30-093,BOS,,WAS,L (-5),1,42:45,7,15,.467,1,4,.250,3,4,.750,1,4,5,2,0,1,3,3,18,9.7,-11
37,37,2008-01-16,30-095,BOS,,POR,W (+10),1,35:04,3,11,.273,0,3,.000,6,11,.545,2,6,8,5,0,0,1,2,12,8.4,+16
38,38,2008-01-18,30-097,BOS,,PHI,W (+27),1,30:12,7,9,.778,3,3,1.000,5,5,1.000,0,0,0,3,1,1,4,4,22,16.7,+13
39,39,2008-01-21,30-100,BOS,@,NYK,W (+16),1,30:34,4,9,.444,1,4,.250,1,2,.500,0,1,1,7,1,0,1,3,10,8.9,+21
40,40,2008-01-23,30-102,BOS,,TOR,L (-2),1,41:05,8,20,.400,3,9,.333,0,0,,1,4,5,9,1,0,4,2,19,12.6,-1
41,41,2008-01-25,30-104,BOS,,MIN,W (+1),1,42:15,4,15,.267,1,3,.333,10,10,1.000,2,7,9,8,0,0,6,1,19,12.8,+9
42,42,2008-01-27,30-106,BOS,@,ORL,L (-3),1,41:26,9,18,.500,0,2,.000,6,6,1.000,0,9,9,4,3,1,3,2,24,20.4,-3
43,43,2008-01-29,30-108,BOS,@,MIA,W (+30),1,28:17,2,9,.222,1,4,.250,2,2,1.000,1,4,5,4,2,1,2,2,7,6.1,+28
44,44,2008-01-31,30-110,BOS,,DAL,W (+6),1,40:08,8,19,.421,1,3,.333,9,10,.900,0,6,6,1,1,1,2,2,26,16.9,+7
45,45,2008-02-05,30-115,BOS,@,CLE,L (-1),1,35:11,8,15,.533,2,5,.400,1,1,1.000,0,2,2,3,1,0,2,4,19,11.8,+4
46,46,2008-02-06,30-116,BOS,,LAC,W (+11),1,24:38,7,9,.778,1,1,1.000,0,0,,0,3,3,3,1,1,3,4,15,11.6,+11
47,47,2008-02-08,30-118,BOS,@,MIN,W (+2),1,33:25,6,16,.375,0,1,.000,6,6,1.000,0,2,2,6,2,0,1,2,18,14.2,+2
48,48,2008-02-10,30-120,BOS,,SAS,W (+8),1,42:20,11,18,.611,5,9,.556,8,12,.667,0,6,6,0,2,0,5,1,35,23.6,+6
49,49,2008-02-12,30-122,BOS,@,IND,W (+7),1,41:25,8,16,.500,2,5,.400,10,12,.833,3,9,12,5,0,1,1,3,28,26.0,+11
50,50,2008-02-13,30-123,BOS,,NYK,W (+8),1,41:17,6,14,.429,2,5,.400,10,10,1.000,0,5,5,7,2,1,6,5,24,17.7,-3
51,51,2008-02-19,30-129,BOS,@,DEN,L (-6),1,40:59,8,18,.444,2,6,.333,6,7,.857,0,6,6,7,0,0,2,4,24,17.3,-5
52,52,2008-02-20,30-130,BOS,@,GSW,L (-2),1,37:11,5,13,.385,1,4,.250,12,13,.923,0,5,5,5,1,0,2,4,23,17.9,-4
53,53,2008-02-22,30-132,BOS,@,PHO,L (-8),1,34:01,2,13,.154,2,3,.667,2,2,1.000,2,4,6,2,1,1,3,4,8,0.8,-17
54,54,2008-02-24,30-134,BOS,@,POR,W (+10),1,42:22,12,14,.857,4,5,.800,2,2,1.000,0,7,7,5,0,0,6,4,30,23.0,+14
55,55,2008-02-25,30-135,BOS,@,LAC,W (+28),1,26:09,5,9,.556,2,5,.400,5,6,.833,0,3,3,2,1,1,2,2,17,13.5,+18
56,56,2008-02-27,30-137,BOS,,CLE,W (+5),1,38:59,4,14,.286,1,3,.333,3,4,.750,0,2,2,5,1,0,6,5,12,0.5,+4
57,57,2008-02-29,30-139,BOS,,CHA,W (+8),1,41:04,5,15,.333,1,5,.200,2,2,1.000,0,2,2,3,2,0,2,1,13,6.8,0
58,58,2008-03-02,30-141,BOS,,ATL,W (+10),1,34:26,10,19,.526,3,7,.429,7,8,.875,2,4,6,1,0,2,2,1,30,22.6,+7
59,59,2008-03-05,30-144,BOS,,DET,W (+12),1,31:43,5,9,.556,3,4,.750,2,2,1.000,1,2,3,5,1,1,0,0,15,17.2,+12
60,60,2008-03-07,30-146,BOS,,CHI,W (+23),1,24:55,6,12,.500,2,4,.500,8,8,1.000,0,2,2,5,1,0,2,4,22,17.5,+19
61,61,2008-03-08,30-147,BOS,@,MEM,W (+30),1,28:45,6,12,.500,4,8,.500,3,3,1.000,2,2,4,5,1,0,0,1,19,19.1,+29
62,62,2008-03-10,30-149,BOS,@,PHI,W (+14),1,28:05,6,11,.545,3,7,.429,2,2,1.000,2,2,4,2,1,0,2,4,17,12.5,+19
63,63,2008-03-12,30-151,BOS,,SEA,W (+29),1,26:22,6,11,.545,0,3,.000,2,2,1.000,0,5,5,11,2,1,1,2,14,18.8,+22
64,64,2008-03-14,30-153,BOS,,UTA,L (-18),1,36:08,1,7,.143,0,3,.000,6,7,.857,0,2,2,4,1,0,5,4,8,0.9,-8
65,65,2008-03-15,30-154,BOS,@,MIL,W (+22),1,27:02,5,8,.625,0,3,.000,3,3,1.000,1,6,7,3,0,0,3,1,13,10.6,+16
66,66,2008-03-17,30-156,BOS,@,SAS,W (+2),1,43:48,8,13,.615,1,4,.250,5,6,.833,0,8,8,5,1,1,4,5,22,17.3,-3
67,67,2008-03-18,30-157,BOS,@,HOU,W (+20),1,34:57,7,15,.467,2,6,.333,4,4,1.000,2,2,4,5,3,0,1,3,20,18.6,+19
68,68,2008-03-20,30-159,BOS,@,DAL,W (+4),1,36:45,6,14,.429,0,3,.000,10,13,.769,2,11,13,3,1,3,0,2,22,22.5,+5
69,69,2008-03-22,30-161,BOS,@,NOH,L (-7),1,37:50,9,15,.600,3,5,.600,7,9,.778,3,3,6,2,0,0,4,4,28,19.1,-6
70,70,2008-03-24,30-163,BOS,,PHI,L (-5),1,31:45,4,6,.667,3,5,.600,1,4,.250,0,3,3,3,2,0,2,2,12,10.4,+6
71,71,2008-03-26,30-165,BOS,,PHO,W (+20),1,37:53,9,16,.563,0,1,.000,9,9,1.000,0,6,6,4,1,1,3,1,27,22.3,+29
72,72,2008-03-28,30-167,BOS,,NOH,W (+20),1,36:16,7,11,.636,0,3,.000,13,13,1.000,0,6,6,9,0,0,1,3,27,28.0,+28
