Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1,1,1983-10-29,23-084,DAL,,PHO,W (+17),0,15:00,3,5,.600,0,0,,5,7,.714,1,1,2,0,2,0,1,1,11,9.5
2,2,1983-10-30,23-085,DAL,@,SAS,L (-22),0,27:00,8,15,.533,0,0,,0,1,.000,1,3,4,3,1,0,3,2,16,9.2
3,3,1983-11-01,23-087,DAL,@,DEN,W (+6),0,15:00,3,7,.429,0,0,,2,2,1.000,1,6,7,1,3,0,4,3,8,5.3
4,4,1983-11-02,23-088,DAL,,POR,W (+6),0,11:00,3,8,.375,0,0,,2,2,1.000,2,0,2,0,1,0,0,1,8,5.6
5,5,1983-11-04,23-090,DAL,@,CLE,L (-21),0,29:00,6,16,.375,0,2,.000,5,5,1.000,5,5,10,3,2,1,1,3,17,15.8
6,6,1983-11-05,23-091,DAL,,LAL,W (+5),0,26:00,7,14,.500,0,0,,0,0,,5,1,6,1,1,0,3,2,14,8.7
7,7,1983-11-09,23-095,DAL,@,LAL,L (-14),0,32:00,6,14,.429,0,2,.000,5,6,.833,4,8,12,1,0,1,1,2,17,14.0
8,8,1983-11-11,23-097,DAL,,SAS,W (+7),0,19:00,1,3,.333,0,0,,1,4,.250,0,3,3,0,2,0,2,1,3,0.6
9,9,1983-11-12,23-098,DAL,@,HOU,L (-2),0,20:00,3,9,.333,0,0,,3,4,.750,2,1,3,0,1,0,0,4,9,4.6
10,10,1983-11-17,23-103,DAL,,NJN,W (+2),0,10:00,4,5,.800,0,0,,1,1,1.000,3,3,6,1,1,1,1,2,9,10.7
11,11,1983-11-19,23-105,DAL,,PHO,W (+9),0,25:00,4,10,.400,0,0,,5,7,.714,6,5,11,0,0,0,1,1,13,11.1
12,12,1983-11-22,23-108,DAL,,SAS,W (+1),0,17:00,3,4,.750,0,0,,1,2,.500,1,0,1,1,0,0,3,1,7,3.0
13,13,1983-11-25,23-111,DAL,,KCK,W (+2),0,17:00,1,4,.250,0,0,,2,2,1.000,2,2,4,2,0,0,2,3,4,1.8
14,14,1983-11-26,23-112,DAL,,GSW,W (+6),0,17:00,4,7,.571,0,0,,1,2,.500,0,2,2,1,1,0,1,0,9,6.6
15,15,1983-11-30,23-116,DAL,,HOU,W (+11),0,13:00,2,7,.286,0,0,,0,1,.000,1,0,1,0,1,0,0,1,4,0.8
16,16,1983-12-02,23-118,DAL,@,LAL,W (+15),0,18:00,4,6,.667,0,0,,1,2,.500,1,1,2,4,0,0,2,2,9,7.0
17,17,1983-12-03,23-119,DAL,,CHI,W (+10),0,15:00,4,6,.667,0,0,,3,4,.750,0,2,2,0,0,0,1,0,11,7.6
18,18,1983-12-06,23-122,DAL,@,KCK,L (-9),0,13:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,4,2.3
19,19,1983-12-07,23-123,DAL,,WSB,L (-2),0,11:00,1,4,.250,1,1,1.000,0,0,,1,0,1,4,0,0,0,1,3,3.7
20,20,1983-12-09,23-125,DAL,@,SEA,L (-8),0,22:00,10,14,.714,2,3,.667,1,2,.500,3,4,7,1,0,0,0,2,23,20.0
21,21,1983-12-10,23-126,DAL,@,GSW,W (+3),0,11:00,3,6,.500,0,0,,0,2,.000,1,1,2,0,0,0,0,1,6,2.8
22,22,1983-12-11,23-127,DAL,@,SDC,L (-2),0,14:00,3,6,.500,0,0,,1,1,1.000,1,1,2,0,1,0,1,5,7,3.0
23,23,1983-12-14,23-130,DAL,,IND,W (+8),0,4:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1
24,24,1983-12-16,23-132,DAL,@,MIL,L (-5),0,5:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0
25,25,1983-12-17,23-133,DAL,@,CHI,L (-18),0,13:00,2,8,.250,0,1,.000,7,8,.875,2,0,2,1,1,0,0,1,11,8.5
26,26,1983-12-20,23-136,DAL,@,DET,L (-12),0,18:00,3,5,.600,0,0,,2,2,1.000,3,3,6,1,1,0,1,1,8,9.0
27,27,1983-12-22,23-138,DAL,@,NJN,L (-3),0,6:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-2.1
28,28,1983-12-27,23-143,DAL,@,ATL,L (-3),0,22:00,3,8,.375,0,1,.000,0,0,,3,3,6,0,0,0,1,3,6,2.4
29,29,1983-12-28,23-144,DAL,,SDC,W (+17),0,15:00,2,5,.400,0,0,,0,0,,1,1,2,0,1,0,1,0,4,2.3
30,30,1984-01-03,23-150,DAL,@,HOU,W (+2),0,5:00,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,1,0,2,2.3
31,31,1984-01-04,23-151,DAL,,SEA,W (+3),0,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-0.7
32,32,1984-01-07,23-154,DAL,@,DEN,L (-24),0,15:00,3,10,.300,0,1,.000,2,2,1.000,2,3,5,0,0,1,0,3,8,4.0
33,33,1984-01-10,23-157,DAL,@,KCK,L (-10),0,14:00,0,4,.000,0,0,,0,0,,1,6,7,2,0,2,2,3,0,-0.7
34,34,1984-01-11,23-158,DAL,,UTA,W (+15),0,10:00,1,3,.333,0,0,,5,6,.833,0,2,2,1,0,0,3,1,7,2.8
35,35,1984-01-13,23-160,DAL,,POR,W (+3),0,10:00,1,3,.333,0,0,,2,2,1.000,2,1,3,1,0,0,0,3,4,3.5
36,36,1984-01-15,23-162,DAL,,DEN,W (+19),0,24:00,7,15,.467,0,0,,1,1,1.000,4,3,7,2,0,0,2,3,15,9.2
37,37,1984-01-18,23-165,DAL,@,SEA,L (-7),0,15:00,4,6,.667,0,0,,0,1,.000,0,6,6,0,0,0,0,0,8,6.8
38,38,1984-01-20,23-167,DAL,,UTA,L (-7),0,8:00,1,6,.167,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2,-2.2
39,39,1984-01-21,23-168,DAL,@,IND,W (+7),0,8:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,3,2,2,-3.5
40,40,1984-02-01,23-179,DAL,,NYK,L (-7),0,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1
41,41,1984-02-02,23-180,DAL,@,HOU,L (-16),0,14:00,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,1,0,4,2.7
42,42,1984-02-07,23-185,DAL,@,POR,L (-16),0,8:00,2,4,.500,0,0,,2,4,.500,2,0,2,0,2,0,0,0,6,6.6
43,43,1984-02-08,23-186,DAL,@,DEN,W (+6),0,6:00,3,3,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,6,5.7
44,44,1984-02-10,23-188,DAL,,KCK,W (+19),0,18:00,8,10,.800,0,0,,1,2,.500,3,7,10,2,3,0,0,2,17,20.6
45,45,1984-02-11,23-189,DAL,@,PHO,L (-19),0,21:00,5,9,.556,0,2,.000,1,1,1.000,1,1,2,1,1,0,4,5,11,3.4
46,46,1984-02-15,23-193,DAL,,PHI,W (+3),0,31:00,8,15,.533,0,0,,0,0,,1,4,5,4,1,0,3,2,16,10.6
47,47,1984-02-17,23-195,DAL,,PHO,W (+6),0,22:00,1,5,.200,0,0,,0,0,,0,1,1,1,0,0,4,4,2,-5.7
48,48,1984-02-18,23-196,DAL,,DET,L (-5),0,20:00,3,7,.429,0,0,,1,2,.500,3,7,10,0,1,0,2,2,7,5.3
49,49,1984-02-28,23-206,DAL,@,SAS,W (+12),0,3:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,2,1,2,-0.7
50,50,1984-03-02,23-209,DAL,,KCK,W (+14),0,13:00,1,6,.167,0,0,,0,1,.000,2,2,4,0,1,0,1,2,2,-1.0
51,51,1984-03-03,23-210,DAL,@,KCK,L (-2),0,7:00,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,1,2,0.9
52,52,1984-03-07,23-214,DAL,,CLE,W (+12),0,3:00,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,1,4,2.6
53,53,1984-03-10,23-217,DAL,,GSW,W (+17),0,19:00,4,8,.500,0,0,,2,2,1.000,1,3,4,2,0,1,1,1,10,8.3
54,54,1984-03-14,23-221,DAL,,SDC,W (+4),0,28:00,7,15,.467,0,0,,0,0,,2,4,6,0,0,0,0,3,14,7.7
55,55,1984-03-17,23-224,DAL,@,UTA,L (-15),0,23:00,5,12,.417,1,4,.250,2,2,1.000,1,2,3,1,1,0,0,0,13,9.6
56,56,1984-03-21,23-228,DAL,,ATL,W (+1),0,22:00,6,16,.375,0,1,.000,2,2,1.000,5,3,8,0,0,0,0,2,14,8.8
57,57,1984-03-23,23-230,DAL,,HOU,W (+12),0,15:00,2,6,.333,0,0,,0,0,,1,1,2,1,0,0,2,1,4,-0.1
58,58,1984-03-24,23-231,DAL,,DEN,W (+18),0,22:00,4,13,.308,0,0,,1,2,.500,4,4,8,1,0,0,1,4,9,3.2
59,59,1984-03-27,23-234,DAL,@,NYK,L (-9),0,18:00,5,9,.556,0,1,.000,2,2,1.000,2,2,4,1,1,0,4,3,12,6.2
60,60,1984-03-28,23-235,DAL,@,BOS,L (-7),0,22:00,7,14,.500,0,0,,2,2,1.000,4,2,6,3,1,0,1,4,16,12.9
61,61,1984-03-30,23-237,DAL,@,PHI,L (-8),0,27:00,7,14,.500,4,4,1.000,3,4,.750,2,3,5,2,0,2,0,3,21,17.5
62,62,1984-04-01,23-239,DAL,@,WSB,L (-4),0,13:00,3,7,.429,0,0,,2,2,1.000,0,1,1,0,1,0,2,1,8,3.2
63,63,1984-04-03,23-241,DAL,,POR,L (-3),0,26:00,2,10,.200,0,0,,2,2,1.000,5,6,11,3,0,0,2,1,6,4.8
64,64,1984-04-06,23-244,DAL,,SAS,W (+13),0,15:00,7,9,.778,0,0,,0,0,,0,1,1,0,1,0,1,4,14,9.2
65,65,1984-04-07,23-245,DAL,,UTA,W (+9),1,14:00,2,11,.182,0,0,,3,4,.750,0,3,3,0,0,0,1,3,7,-1.6
66,66,1984-04-12,23-250,DAL,@,PHO,L (-1),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
67,67,1984-04-15,23-253,DAL,@,GSW,L (-2),1,32:00,12,23,.522,4,4,1.000,3,8,.375,3,2,5,0,2,0,2,3,31,19.2
1,1,1984-10-27,24-082,DAL,,HOU,L (-10),0,17:00,2,4,.500,0,0,,2,2,1.000,0,1,1,1,0,0,1,2,6,3.2
2,2,1984-10-28,24-083,DAL,,LAL,W (+11),0,19:00,4,9,.444,0,0,,2,2,1.000,4,2,6,0,0,0,1,2,10,6.9
3,3,1984-10-30,24-085,DAL,@,HOU,L (-22),0,22:00,2,8,.250,0,0,,3,4,.750,2,4,6,3,0,0,2,3,7,3.3
4,4,1984-10-31,24-086,DAL,@,IND,W (+1),0,15:00,6,11,.545,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,14,7.9
5,5,1984-11-02,24-088,DAL,@,PHI,L (-4),0,21:00,5,7,.714,1,1,1.000,5,6,.833,1,5,6,0,3,0,2,4,16,14.3
6,6,1984-11-03,24-089,DAL,,PHO,L (-12),0,13:00,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,1,3,2,0.1
7,7,1984-11-06,24-092,DAL,,NYK,W (+3),0,13:00,1,4,.250,0,1,.000,0,0,,3,1,4,3,0,0,1,2,2,2.3
8,8,1984-11-08,24-094,DAL,,ATL,W (+7),0,14:00,1,5,.200,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-0.2
9,9,1984-11-10,24-096,DAL,,SEA,W (+4),0,14:00,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,1,0,4,1.6
10,10,1984-11-12,24-098,DAL,@,UTA,L (-26),0,22:00,7,14,.500,0,0,,0,0,,3,1,4,3,1,0,1,2,14,10.7
11,11,1984-11-13,24-099,DAL,@,POR,W (+7),0,23:00,7,10,.700,0,0,,4,4,1.000,2,2,4,1,3,0,0,1,18,19.1
12,12,1984-11-15,24-101,DAL,@,GSW,L (-5),0,17:00,3,10,.300,0,1,.000,0,1,.000,3,0,3,1,0,0,0,2,6,1.8
13,13,1984-11-17,24-103,DAL,,DET,L (-14),0,7:00,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,1,0,2,0.3
14,14,1984-11-20,24-106,DAL,,MIL,W (+1),0,18:00,2,4,.500,0,0,,0,0,,1,3,4,1,1,0,3,0,4,2.3
15,15,1984-11-24,24-110,DAL,,HOU,W (+18),0,16:00,3,6,.500,0,0,,0,0,,0,0,0,1,0,0,0,2,6,2.9
16,16,1984-11-27,24-113,DAL,,BOS,L (-15),0,20:00,5,9,.556,0,0,,0,0,,2,1,3,0,1,0,1,4,10,5.8
17,17,1984-11-29,24-115,DAL,@,SAS,L (-8),0,38:00,12,16,.750,1,3,.333,4,4,1.000,2,5,7,0,0,0,2,5,29,21.5
18,18,1984-11-30,24-116,DAL,,SEA,W (+10),0,29:00,7,12,.583,0,1,.000,1,2,.500,2,0,2,1,1,1,1,2,15,11.0
19,19,1984-12-05,24-121,DAL,,LAC,L (-4),0,30:00,9,14,.643,0,1,.000,1,2,.500,5,1,6,0,1,0,1,2,19,15.4
20,20,1984-12-06,24-122,DAL,@,NYK,W (+29),0,26:00,5,13,.385,0,0,,4,4,1.000,2,4,6,5,0,0,0,1,14,12.6
21,21,1984-12-08,24-124,DAL,@,CHI,L (-2),0,23:00,5,12,.417,0,0,,1,2,.500,1,1,2,0,1,0,0,3,11,5.0
22,22,1984-12-12,24-128,DAL,,KCK,W (+9),0,25:00,8,16,.500,0,0,,3,4,.750,2,4,6,2,0,2,2,3,19,12.8
23,23,1984-12-14,24-130,DAL,,SAS,W (+17),0,29:00,7,14,.500,0,1,.000,5,6,.833,2,1,3,0,4,0,2,2,19,14.5
24,24,1984-12-15,24-131,DAL,@,HOU,L (-2),1,40:00,6,15,.400,2,3,.667,2,5,.400,1,2,3,1,1,0,4,4,16,4.1
25,25,1984-12-18,24-134,DAL,@,MIL,L (-14),0,35:00,9,20,.450,2,3,.667,3,4,.750,3,3,6,1,1,0,3,6,23,11.5
26,26,1984-12-21,24-137,DAL,@,DEN,L (-23),0,24:00,6,13,.462,0,3,.000,3,4,.750,0,1,1,2,0,0,1,4,15,7.0
27,27,1984-12-22,24-138,DAL,@,UTA,W (+17),0,15:00,3,7,.429,1,1,1.000,1,2,.500,0,4,4,0,2,0,2,2,8,4.3
28,28,1984-12-26,24-142,DAL,,LAC,W (+6),0,18:00,4,9,.444,2,2,1.000,2,2,1.000,3,4,7,0,2,0,0,3,12,11.4
29,29,1984-12-28,24-144,DAL,@,PHO,W (+14),0,18:00,1,5,.200,0,1,.000,0,0,,0,3,3,1,0,0,0,2,2,-0.3
30,30,1984-12-29,24-145,DAL,,UTA,L (-2),0,27:00,5,18,.278,0,4,.000,2,2,1.000,5,6,11,3,0,1,0,4,12,7.9
31,31,1985-01-03,24-150,DAL,@,SAS,L (-1),0,25:00,9,12,.750,1,2,.500,2,3,.667,1,2,3,2,2,0,1,1,21,19.1
32,32,1985-01-05,24-152,DAL,,KCK,W (+28),0,19:00,6,9,.667,1,1,1.000,1,2,.500,0,0,0,1,1,1,1,5,14,9.1
33,33,1985-01-07,24-154,DAL,@,SEA,W (+18),1,33:00,4,16,.250,2,2,1.000,0,0,,1,6,7,3,0,0,0,0,10,5.0
34,34,1985-01-08,24-155,DAL,@,POR,W (+6),1,28:00,7,13,.538,2,4,.500,4,5,.800,4,3,7,0,0,0,2,1,20,14.6
35,35,1985-01-10,24-157,DAL,@,KCK,W (+7),0,25:00,3,11,.273,0,1,.000,0,0,,1,5,6,1,2,0,0,3,6,3.2
36,36,1985-01-11,24-158,DAL,,LAL,L (-19),0,26:00,5,13,.385,1,4,.250,0,0,,2,2,4,2,0,0,0,2,11,6.5
37,37,1985-01-13,24-160,DAL,,POR,W (+23),0,20:00,10,15,.667,6,8,.750,1,2,.500,3,1,4,0,2,0,2,1,27,22.1
38,38,1985-01-15,24-162,DAL,@,GSW,W (+45),0,18:00,4,10,.400,0,3,.000,2,2,1.000,2,3,5,1,0,0,0,1,10,7.2
39,39,1985-01-16,24-163,DAL,@,PHO,L (-3),0,22:00,4,11,.364,1,1,1.000,0,0,,0,5,5,0,1,0,1,5,9,2.4
40,40,1985-01-18,24-165,DAL,@,LAL,L (-18),0,22:00,1,5,.200,1,2,.500,0,0,,1,3,4,2,0,0,1,2,3,1.1
41,41,1985-01-19,24-166,DAL,@,LAC,W (+1),0,16:00,1,2,.500,0,0,,0,2,.000,0,0,0,0,1,0,2,4,2,-2.4
42,42,1985-01-23,24-170,DAL,,SAS,W (+12),0,22:00,5,10,.500,1,2,.500,0,0,,0,4,4,0,1,1,0,1,11,8.5
43,43,1985-01-24,24-171,DAL,@,WSB,L (-1),0,14:00,2,5,.400,0,2,.000,0,0,,0,3,3,0,0,0,0,0,4,2.2
44,44,1985-01-26,24-173,DAL,,NJN,L (-10),0,12:00,0,4,.000,0,2,.000,1,2,.500,5,0,5,0,0,0,0,1,1,0.9
45,45,1985-01-28,24-175,DAL,,PHI,W (+2),0,7:00,0,2,.000,0,1,.000,1,4,.250,0,1,1,0,0,0,0,1,1,-1.7
46,46,1985-01-31,24-178,DAL,@,DEN,L (-11),0,7:00,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-0.7
47,47,1985-02-01,24-179,DAL,,UTA,L (-12),0,12:00,1,4,.250,0,1,.000,0,0,,0,2,2,0,1,0,0,1,2,0.8
48,48,1985-02-06,24-184,DAL,,GSW,W (+26),0,9:00,3,3,1.000,2,2,1.000,0,0,,2,0,2,0,2,0,1,0,8,9.5
49,49,1985-02-12,24-190,DAL,@,CLE,W (+19),0,3:00,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3
50,50,1985-02-13,24-191,DAL,@,DET,L (-5),0,7:00,2,3,.667,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,4.0
51,51,1985-02-15,24-193,DAL,,PHO,L (-23),0,10:00,1,6,.167,0,3,.000,0,0,,1,2,3,0,0,0,0,0,2,-0.5
52,52,1985-02-20,24-198,DAL,,POR,W (+6),0,16:00,4,9,.444,1,2,.500,3,4,.750,2,0,2,0,0,0,2,0,12,6.3
53,53,1985-02-22,24-200,DAL,,WSB,W (+9),0,10:00,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,1,2,2.3
54,54,1985-02-23,24-201,DAL,@,KCK,W (+23),0,8:00,2,4,.500,0,1,.000,0,0,,1,1,2,1,1,0,0,0,4,4.7
55,55,1985-02-26,24-204,DAL,,UTA,L (-7),0,4:00,2,5,.400,2,5,.400,0,0,,0,0,0,0,1,0,0,2,6,3.5
56,56,1985-03-01,24-207,DAL,,DEN,L (-1),0,6:00,3,5,.600,1,2,.500,0,0,,1,1,2,0,0,0,0,0,7,5.7
57,57,1985-03-02,24-208,DAL,,LAL,L (-19),0,17:00,4,10,.400,1,4,.250,4,8,.500,2,2,4,0,1,0,0,2,13,8.2
58,58,1985-03-04,24-210,DAL,@,PHO,W (+8),0,8:00,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,0,3,0,-2.6
59,59,1985-03-08,24-214,DAL,@,BOS,L (-11),0,13:00,3,4,.750,2,2,1.000,1,1,1.000,1,2,3,2,0,0,0,2,9,9.3
60,60,1985-03-13,24-219,DAL,,KCK,W (+18),0,15:00,3,5,.600,1,1,1.000,0,0,,0,3,3,0,1,0,0,2,7,5.8
61,61,1985-03-15,24-221,DAL,,DEN,W (+19),0,13:00,2,9,.222,0,3,.000,0,0,,1,3,4,0,0,0,0,1,4,-0.3
62,62,1985-03-18,24-224,DAL,@,DEN,L (-2),0,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
63,63,1985-03-19,24-225,DAL,,SAS,W (+7),0,12:00,1,3,.333,0,2,.000,2,2,1.000,0,1,1,0,0,0,0,2,4,1.8
64,64,1985-03-23,24-229,DAL,,CHI,L (-10),0,11:00,2,5,.400,1,2,.500,0,0,,1,1,2,1,0,0,0,0,5,4.0
65,65,1985-03-26,24-232,DAL,,GSW,W (+27),0,19:00,5,12,.417,0,2,.000,0,0,,3,0,3,1,0,0,1,0,10,5.4
66,66,1985-03-27,24-233,DAL,@,UTA,L (-15),0,25:00,4,8,.500,0,0,,0,0,,2,3,5,1,2,0,3,2,8,5.2
67,67,1985-04-02,24-239,DAL,@,GSW,W (+6),0,9:00,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-3.2
68,68,1985-04-06,24-243,DAL,,HOU,L (-12),0,22:00,8,14,.571,1,2,.500,0,0,,2,2,4,0,1,0,1,1,17,12.0
69,69,1985-04-09,24-246,DAL,@,KCK,L (-12),0,27:00,8,13,.615,3,4,.750,1,1,1.000,3,3,6,2,0,1,3,5,20,14.2
70,70,1985-04-11,24-248,DAL,@,SEA,W (+44),0,18:00,8,15,.533,0,2,.000,0,0,,3,4,7,0,1,0,0,1,16,12.6
71,71,1985-04-12,24-249,DAL,@,POR,L (-20),1,33:00,7,15,.467,0,1,.000,0,0,,3,0,3,3,1,0,0,2,14,10.7
72,72,1985-04-14,24-251,DAL,@,LAC,W (+4),0,23:00,1,10,.100,1,3,.333,0,0,,1,2,3,1,1,0,3,3,3,-4.8
1,1,1985-10-26,25-081,DAL,,SEA,W (+6),0,4:00,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,0.9
2,2,1985-10-29,25-084,DAL,,LAL,L (-18),0,15:00,4,6,.667,1,1,1.000,1,2,.500,2,0,2,0,0,0,1,1,10,7.0
3,3,1985-11-01,25-087,DAL,@,SAS,L (-9),0,10:00,2,3,.667,0,1,.000,0,0,,1,0,1,1,0,0,0,0,4,4.1
4,4,1985-11-02,25-088,DAL,,SAC,W (+6),0,2:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7
5,5,1985-11-07,25-093,DAL,@,DEN,L (-32),0,20:00,1,9,.111,0,2,.000,1,2,.500,3,1,4,1,0,0,1,4,3,-2.8
6,6,1985-11-09,25-095,DAL,,HOU,L (-5),0,3:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.1
7,7,1985-11-12,25-098,DAL,@,SEA,L (-19),0,10:00,2,10,.200,1,6,.167,0,0,,2,0,2,0,1,0,3,2,5,-2.6
8,8,1985-12-05,25-121,DAL,,SAS,L (-4),0,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
9,9,1985-12-07,25-123,DAL,,GSW,W (+10),0,16:00,6,9,.667,0,1,.000,2,2,1.000,1,2,3,0,1,0,1,0,14,11.4
10,10,1985-12-08,25-124,DAL,@,LAL,L (-6),0,15:00,3,5,.600,1,1,1.000,0,0,,0,1,1,2,2,0,0,2,7,7.6
11,11,1985-12-10,25-126,DAL,@,LAC,L (-2),0,18:00,4,7,.571,1,2,.500,0,0,,1,0,1,2,1,0,1,2,9,7.0
12,12,1985-12-12,25-128,DAL,@,HOU,L (-3),0,14:00,2,3,.667,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,1,6,2.9
13,13,1985-12-14,25-130,DAL,,DEN,W (+27),0,19:00,7,14,.500,1,4,.250,1,1,1.000,1,2,3,0,0,0,1,1,16,8.9
14,14,1985-12-18,25-134,DAL,@,BOS,L (-20),0,4:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0
15,15,1985-12-19,25-135,DAL,@,ATL,W (+12),0,20:00,3,9,.333,1,2,.500,3,4,.750,3,0,3,0,1,0,0,0,10,7.6
16,16,1985-12-21,25-137,DAL,@,MIL,L (-25),0,23:00,6,12,.500,1,3,.333,3,4,.750,1,3,4,0,1,0,1,1,16,10.8
17,17,1985-12-22,25-138,DAL,@,CLE,L (-14),0,20:00,7,15,.467,0,3,.000,0,0,,1,2,3,0,2,0,0,0,14,9.6
18,18,1985-12-26,25-142,DAL,@,PHO,W (+7),0,24:00,6,12,.500,1,5,.200,4,6,.667,2,0,2,0,1,0,0,0,17,12.6
19,19,1985-12-27,25-143,DAL,,POR,L (-9),0,25:00,6,15,.400,3,7,.429,2,2,1.000,4,5,9,0,0,0,0,4,17,11.6
20,20,1986-01-04,25-151,DAL,,UTA,W (+13),0,17:00,1,5,.200,0,1,.000,1,2,.500,1,3,4,0,1,0,0,1,3,1.7
21,21,1986-01-07,25-154,DAL,@,DEN,L (-22),0,24:00,4,14,.286,2,6,.333,1,1,1.000,2,0,2,0,2,0,0,1,11,5.8
22,22,1986-01-10,25-157,DAL,,PHO,W (+13),0,16:00,3,9,.333,0,1,.000,0,0,,0,3,3,1,0,0,1,2,6,0.7
23,23,1986-01-11,25-158,DAL,,GSW,W (+4),0,7:00,1,2,.500,0,0,,1,1,1.000,0,0,0,0,1,0,0,1,3,2.6
24,24,1986-01-13,25-160,DAL,@,SEA,W (+1),0,19:00,6,10,.600,2,3,.667,1,1,1.000,1,0,1,1,0,0,1,0,15,10.8
25,25,1986-01-15,25-162,DAL,,NYK,L (-4),0,4:00,0,4,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-2.1
26,26,1986-01-17,25-164,DAL,@,UTA,L (-27),0,21:00,3,11,.273,1,5,.200,0,0,,1,0,1,0,1,0,1,3,7,0.0
27,27,1986-01-19,25-166,DAL,,HOU,W (+35),0,19:00,6,11,.545,3,5,.600,0,0,,1,2,3,2,1,1,0,1,15,13.7
28,28,1986-01-21,25-168,DAL,@,SAC,L (-9),0,4:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7
29,29,1986-01-22,25-169,DAL,,LAC,L (-13),0,14:00,2,8,.250,1,1,1.000,0,2,.000,2,0,2,0,0,0,1,3,5,-1.4
30,30,1986-01-24,25-171,DAL,,DET,L (-9),0,23:00,4,7,.571,2,3,.667,2,3,.667,2,2,4,1,0,0,1,2,12,9.2
31,31,1986-01-25,25-172,DAL,@,SAS,W (+16),0,14:00,2,8,.250,1,2,.500,1,2,.500,3,0,3,0,0,0,0,0,6,2.9
32,32,1986-01-27,25-174,DAL,,CHI,W (+8),0,10:00,2,4,.500,0,0,,1,2,.500,1,2,3,0,0,1,0,1,5,4.2
33,33,1986-01-29,25-176,DAL,,SAS,W (+12),0,23:00,4,10,.400,2,5,.400,0,0,,1,1,2,1,0,1,1,3,10,4.8
34,34,1986-01-31,25-178,DAL,,CLE,W (+16),0,18:00,1,8,.125,0,2,.000,0,0,,1,1,2,1,1,0,0,4,2,-2.1
35,35,1986-02-02,25-180,DAL,,UTA,W (+3),0,19:00,6,11,.545,3,3,1.000,0,0,,1,2,3,0,2,0,3,1,15,9.6
36,36,1986-02-04,25-182,DAL,@,LAL,L (-8),0,15:00,1,2,.500,1,1,1.000,2,2,1.000,0,2,2,2,0,0,0,1,5,5.6
37,37,1986-02-06,25-184,DAL,@,POR,W (+4),0,17:00,2,7,.286,1,1,1.000,3,3,1.000,1,1,2,0,1,0,0,0,8,5.9
38,38,1986-02-11,25-189,DAL,@,SAS,W (+14),0,9:00,0,3,.000,0,2,.000,0,0,,0,1,1,0,1,1,0,2,0,-0.9
39,39,1986-02-12,25-190,DAL,,DEN,W (+7),0,14:00,2,2,1.000,2,2,1.000,2,2,1.000,0,1,1,0,0,0,1,2,8,5.9
40,40,1986-02-14,25-192,DAL,@,DET,L (-9),0,16:00,3,6,.500,0,2,.000,0,0,,0,1,1,0,0,1,1,1,6,2.6
41,41,1986-02-16,25-194,DAL,@,CHI,W (+6),0,5:00,2,3,.667,0,1,.000,1,1,1.000,2,0,2,0,0,0,1,0,5,4.1
