Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
29,29,1999-03-26,25-047,DAL,,DEN,W (+19),1,35:02,2,7,.286,2,3,.667,0,0,,0,1,1,3,1,0,2,1,6,2.9,+13
30,30,1999-03-27,25-048,DAL,@,SAS,L (-22),1,35:18,1,4,.250,1,2,.500,0,0,,0,4,4,5,1,0,1,5,3,3.3,-11
31,31,1999-03-29,25-050,DAL,,SEA,L (-8),1,21:49,2,7,.286,1,6,.167,0,0,,0,0,0,4,1,0,1,6,5,1.3,-10
32,32,1999-03-30,25-051,DAL,@,MIN,L (-20),1,30:30,1,3,.333,1,3,.333,0,0,,0,4,4,10,0,0,2,5,3,5.5,+1
33,33,1999-04-01,25-053,DAL,,LAC,W (+9),1,37:15,5,6,.833,2,3,.667,0,0,,2,5,7,9,3,0,3,3,12,17.8,+16
34,34,1999-04-05,25-057,DAL,@,MIN,L (-7),1,38:05,5,10,.500,2,4,.500,0,0,,1,1,2,7,1,0,5,6,12,6.5,-7
35,35,1999-04-07,25-059,DAL,@,MIA,L (-6),1,42:57,2,5,.400,1,2,.500,4,4,1.000,0,1,1,5,0,0,1,4,9,7.5,+1
36,36,1999-04-10,25-062,DAL,,GSW,L (-1),1,40:59,4,11,.364,3,6,.500,0,0,,0,7,7,3,0,0,1,2,11,7.3,+6
37,37,1999-04-13,25-065,DAL,,SAS,W (+6),1,41:44,3,10,.300,1,3,.333,1,2,.500,1,4,5,12,2,0,5,1,8,8.7,+18
38,38,1999-04-15,25-067,DAL,,MIN,W (+6),1,37:43,5,13,.385,1,3,.333,0,0,,1,3,4,6,1,0,1,1,11,9.3,+7
39,39,1999-04-16,25-068,DAL,@,PHO,L (-7),1,31:40,0,2,.000,0,1,.000,0,0,,1,3,4,6,1,0,2,3,0,2.2,-10
40,40,1999-04-17,25-069,DAL,,POR,L (-8),1,33:06,4,5,.800,1,1,1.000,0,0,,0,2,2,4,2,0,3,2,9,8.7,-18
