Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
59,59,2018-02-14,19-348,BOS,,LAC,L (-10),1,31:33,4,13,.308,1,4,.250,1,1,1.000,0,4,4,2,0,0,0,2,10,4.3,-1
60,60,2018-02-23,19-357,BOS,@,DET,W (+12),1,20:44,6,9,.667,2,3,.667,1,1,1.000,0,1,1,0,0,1,1,2,15,10.3,-2
61,61,2018-02-24,19-358,BOS,@,NYK,W (+9),1,26:01,3,9,.333,0,1,.000,5,5,1.000,1,4,5,4,4,1,2,1,11,12.9,+21
62,62,2018-02-26,19-360,BOS,,MEM,W (+11),1,26:17,2,8,.250,1,2,.500,0,0,,0,3,3,1,0,1,0,2,5,1.7,-3
63,63,2018-02-28,19-362,BOS,,CHO,W (+28),1,20:45,3,6,.500,1,1,1.000,0,0,,0,3,3,0,0,1,1,1,7,4.2,+18
64,64,2018-03-03,20-000,BOS,@,HOU,L (-3),1,27:41,4,7,.571,2,2,1.000,2,2,1.000,0,4,4,3,0,0,0,1,12,11.6,+2
65,65,2018-03-05,20-002,BOS,@,CHI,W (+16),1,19:50,5,12,.417,2,6,.333,2,2,1.000,0,5,5,2,0,1,0,2,14,10.4,+25
66,66,2018-03-08,20-005,BOS,@,MIN,W (+8),1,22:11,4,8,.500,1,4,.250,3,4,.750,1,4,5,0,0,0,1,3,12,7.3,-11
67,67,2018-03-11,20-008,BOS,,IND,L (-2),1,34:26,5,11,.455,2,4,.500,7,8,.875,0,5,5,3,1,2,2,3,19,15.7,-4
68,68,2018-03-14,20-011,BOS,,WAS,L (-1),1,46:29,9,23,.391,0,2,.000,1,3,.333,0,5,5,6,0,0,2,2,19,8.6,+14
69,69,2018-03-16,20-013,BOS,@,ORL,W (+9),1,30:19,3,8,.375,1,5,.200,1,2,.500,2,6,8,0,0,1,5,4,8,0.5,+16
70,70,2018-03-18,20-015,BOS,@,NOP,L (-19),1,27:10,9,14,.643,2,3,.667,3,5,.600,0,5,5,1,2,0,2,3,23,17.0,-10
71,71,2018-03-20,20-017,BOS,,OKC,W (+1),1,35:11,8,12,.667,3,6,.500,4,4,1.000,2,9,11,4,1,1,1,3,23,24.2,+23
72,72,2018-03-23,20-020,BOS,@,POR,W (+5),1,31:57,4,11,.364,0,0,,5,6,.833,2,4,6,4,2,0,3,3,13,9.7,+8
73,73,2018-03-25,20-022,BOS,@,SAC,W (+11),1,27:31,6,10,.600,0,2,.000,0,0,,0,7,7,1,2,0,3,1,12,8.8,+3
74,74,2018-03-26,20-023,BOS,@,PHO,W (+8),1,32:15,10,18,.556,2,4,.500,1,1,1.000,0,6,6,0,2,0,4,4,23,12.6,+7
75,75,2018-03-28,20-025,BOS,@,UTA,W (+3),1,32:05,6,15,.400,2,3,.667,2,2,1.000,0,2,2,3,2,2,3,1,16,10.6,0
76,76,2018-03-31,20-028,BOS,,TOR,W (+11),1,33:27,9,16,.563,2,2,1.000,4,4,1.000,0,6,6,4,0,0,0,2,24,20.2,+7
77,77,2018-04-03,20-031,BOS,@,MIL,L (-4),1,32:34,5,13,.385,3,8,.375,7,8,.875,0,2,2,2,3,1,3,0,20,15.2,+11
78,78,2018-04-04,20-032,BOS,@,TOR,L (-18),1,28:19,4,10,.400,0,2,.000,0,0,,0,4,4,3,1,0,2,1,8,4.5,-11
79,,2018-04-06,20-034,BOS,,CHI,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
80,79,2018-04-08,20-036,BOS,,ATL,L (-6),1,29:15,8,12,.667,1,1,1.000,2,3,.667,2,2,4,2,4,0,0,5,19,18.8,+6
81,80,2018-04-10,20-038,BOS,@,WAS,L (-12),1,25:50,3,11,.273,2,3,.667,4,5,.800,0,3,3,2,4,0,2,1,12,9.0,-11
82,,2018-04-11,20-039,BOS,,BRK,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1,2018-10-16,20-227,BOS,,PHI,W (+18),1,28:56,9,17,.529,1,5,.200,4,5,.800,2,7,9,3,1,0,1,2,23,19.1,+6
2,2,2018-10-19,20-230,BOS,@,TOR,L (-12),1,36:47,6,16,.375,2,6,.333,2,2,1.000,0,9,9,2,1,1,5,5,16,6.0,-14
3,3,2018-10-20,20-231,BOS,@,NYK,W (+2),1,35:11,8,15,.533,2,3,.667,6,6,1.000,1,13,14,0,2,0,4,2,24,18.5,+19
4,4,2018-10-22,20-233,BOS,,ORL,L (-3),1,34:25,3,12,.250,0,5,.000,1,2,.500,2,8,10,4,0,0,0,2,7,5.2,+2
5,5,2018-10-25,20-236,BOS,@,OKC,W (+6),1,34:26,8,18,.444,1,3,.333,7,7,1.000,1,5,6,1,1,0,2,4,24,14.9,+14
6,6,2018-10-27,20-238,BOS,@,DET,W (+20),1,28:19,2,9,.222,1,2,.500,1,2,.500,0,3,3,3,0,1,0,1,6,3.4,+5
7,7,2018-10-30,20-241,BOS,,DET,W (+3),1,30:06,4,12,.333,1,4,.250,7,8,.875,1,5,6,3,0,0,1,3,16,10.9,+10
8,8,2018-11-01,20-243,BOS,,MIL,W (+4),1,31:39,4,9,.444,2,3,.667,2,2,1.000,1,5,6,4,0,0,2,4,12,8.7,+14
9,9,2018-11-03,20-245,BOS,@,IND,L (-1),1,33:17,5,11,.455,4,8,.500,0,0,,1,6,7,3,0,1,3,1,14,10.2,+8
10,10,2018-11-05,20-247,BOS,@,DEN,L (-8),1,34:42,5,14,.357,1,4,.250,4,4,1.000,1,1,2,4,1,2,2,2,15,10.6,-4
11,11,2018-11-08,20-250,BOS,@,PHO,W (+7),1,29:40,1,7,.143,0,1,.000,2,2,1.000,4,4,8,2,1,0,1,2,4,4.1,+15
12,12,2018-11-09,20-251,BOS,@,UTA,L (-8),1,36:13,7,14,.500,2,4,.500,5,6,.833,1,2,3,4,5,0,1,4,21,20.1,0
13,13,2018-11-11,20-253,BOS,@,POR,L (-6),1,34:45,9,18,.500,5,9,.556,4,4,1.000,3,5,8,0,0,2,1,2,27,21.2,-7
14,14,2018-11-14,20-256,BOS,,CHI,W (+29),1,26:39,5,14,.357,4,8,.500,0,0,,2,4,6,0,1,0,2,2,14,7.0,+6
15,15,2018-11-16,20-258,BOS,,TOR,W (+7),1,37:32,8,13,.615,2,4,.500,3,4,.750,1,6,7,1,2,1,3,4,21,16.0,+8
