Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2003-10-29,26-142,SAC,,CLE,W (+14),1,40:30,9,20,.450,2,8,.250,2,2,1.000,2,5,7,4,2,0,1,1,22,17.9,+7
2,2,2003-10-31,26-144,SAC,,PHI,W (+11),1,43:29,9,13,.692,3,4,.750,7,8,.875,1,2,3,4,1,0,4,1,28,22.8,+10
3,3,2003-11-01,26-145,SAC,@,DEN,L (-21),1,32:54,7,18,.389,3,8,.375,2,3,.667,0,6,6,2,0,0,2,3,19,8.8,-10
4,4,2003-11-05,26-149,SAC,@,MIN,W (+4),1,46:18,11,19,.579,5,6,.833,7,7,1.000,1,5,6,0,0,1,2,0,34,26.0,+9
5,5,2003-11-07,26-151,SAC,@,NYK,L (-3),1,41:14,13,22,.591,3,7,.429,7,7,1.000,1,4,5,2,2,1,1,5,36,28.8,-9
6,6,2003-11-09,26-153,SAC,@,BOS,L (-9),1,35:48,5,15,.333,0,4,.000,3,3,1.000,2,2,4,3,1,0,1,3,13,7.4,-11
7,7,2003-11-11,26-155,SAC,,DET,W (+6),1,36:50,6,17,.353,0,5,.000,0,0,,1,9,10,2,1,0,1,2,12,6.5,+5
8,8,2003-11-13,26-157,SAC,@,POR,L (-2),1,48:54,10,16,.625,5,9,.556,2,2,1.000,2,1,3,0,1,1,3,2,27,19.4,0
9,9,2003-11-14,26-158,SAC,,TOR,W (+30),1,31:30,7,14,.500,0,3,.000,3,3,1.000,1,1,2,0,0,0,0,1,17,10.6,+21
10,10,2003-11-16,26-160,SAC,,GSW,W (+2),1,43:28,9,18,.500,4,6,.667,11,12,.917,6,5,11,4,1,1,3,3,33,29.6,+9
11,11,2003-11-19,26-163,SAC,@,UTA,W (+8),1,36:50,8,12,.667,0,3,.000,14,16,.875,0,7,7,3,1,0,2,3,30,26.0,+1
12,12,2003-11-21,26-165,SAC,,ORL,W (+30),1,30:20,8,15,.533,2,5,.400,0,0,,0,4,4,3,1,0,1,1,18,13.6,+19
13,13,2003-11-23,26-167,SAC,,CHI,W (+11),1,28:19,9,16,.563,3,6,.500,0,0,,2,6,8,2,1,0,1,1,21,17.6,+12
14,14,2003-11-25,26-169,SAC,,MEM,W (+20),1,32:07,10,15,.667,2,4,.500,4,5,.800,1,8,9,3,1,0,2,1,26,22.9,+15
15,15,2003-11-28,26-172,SAC,,HOU,W (+29),1,32:20,5,12,.417,0,0,,1,1,1.000,0,5,5,1,1,0,1,0,11,6.8,+12
16,16,2003-11-30,26-174,SAC,,NJN,W (+13),1,45:25,9,16,.563,4,7,.571,3,3,1.000,0,2,2,3,0,1,3,3,25,16.6,+7
17,17,2003-12-05,26-179,SAC,,MIN,L (-3),1,38:31,6,16,.375,3,7,.429,3,4,.750,2,9,11,4,0,0,2,4,18,12.1,-9
18,18,2003-12-07,26-181,SAC,,IND,W (+3),1,43:33,10,20,.500,3,6,.500,4,4,1.000,0,5,5,1,0,0,2,4,27,15.6,+3
