Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
13,13,2005-11-28,25-253,NYK,@,MIA,L (-13),0,23:09,5,6,.833,2,3,.667,1,1,1.000,1,2,3,3,0,0,2,4,13,10.6,+8
14,14,2005-11-30,25-255,NYK,,CHI,W (+8),0,32:21,8,14,.571,2,3,.667,10,10,1.000,1,5,6,1,2,1,3,2,28,23.2,+12
15,15,2005-12-02,25-257,NYK,@,DET,L (-8),0,33:15,8,17,.471,2,4,.500,4,5,.800,1,1,2,6,3,0,1,0,22,20.1,+2
16,16,2005-12-04,25-259,NYK,,BOS,L (-3),0,18:46,1,5,.200,0,1,.000,0,0,,1,2,3,3,0,0,3,1,2,-1.1,-7
17,17,2005-12-06,25-261,NYK,@,SEA,W (+3),0,32:50,8,13,.615,4,4,1.000,11,12,.917,0,4,4,4,0,0,1,4,31,26.1,+10
18,18,2005-12-07,25-262,NYK,@,LAC,L (-5),0,39:47,2,11,.182,0,2,.000,7,7,1.000,0,0,0,1,2,0,3,2,11,3.0,-6
19,19,2005-12-09,25-264,NYK,@,PHO,L (-4),0,29:54,3,9,.333,1,5,.200,1,1,1.000,0,4,4,4,0,0,2,1,8,4.5,-5
20,20,2005-12-12,25-267,NYK,,MIL,L (-20),0,26:58,0,6,.000,0,2,.000,0,0,,1,3,4,4,1,0,2,2,0,-1.6,-15
21,21,2005-12-14,25-269,NYK,,ORL,L (-15),0,24:11,1,6,.167,1,3,.333,0,0,,0,3,3,7,2,0,2,2,3,4.2,-20
22,22,2005-12-16,25-271,NYK,@,ATL,L (-11),0,29:40,8,9,.889,4,4,1.000,3,3,1.000,1,2,3,2,1,0,1,1,23,22.2,-4
23,23,2005-12-17,25-272,NYK,,IND,L (-6),0,28:47,4,14,.286,2,6,.333,5,5,1.000,0,3,3,4,0,0,0,0,15,10.5,-5
24,24,2005-12-21,25-276,NYK,,SAS,L (-13),0,35:18,3,8,.375,0,3,.000,10,14,.714,0,6,6,6,0,0,1,2,16,14.2,+5
25,25,2005-12-23,25-278,NYK,,UTA,W (+8),0,32:19,9,15,.600,4,5,.800,6,7,.857,0,2,2,3,2,0,4,4,28,19.8,+12
26,26,2005-12-26,25-281,NYK,,NJN,L (-8),0,33:41,4,11,.364,0,2,.000,6,7,.857,1,4,5,6,2,0,2,0,14,13.6,+1
27,27,2005-12-28,25-283,NYK,@,ORL,L (-10),0,33:00,7,15,.467,4,6,.667,6,6,1.000,0,2,2,3,0,2,4,3,24,15.2,-3
28,28,2005-12-30,25-285,NYK,@,MIL,L (-5),0,31:58,4,15,.267,1,6,.167,0,2,.000,4,3,7,5,1,0,1,2,9,5.7,-3
29,29,2006-01-02,25-288,NYK,,PHO,W (+7),0,48:35,10,18,.556,2,5,.400,7,9,.778,1,6,7,7,2,0,3,2,29,25.2,+6
30,,2006-01-06,25-292,NYK,,WAS,W (+21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,,2006-01-08,25-294,NYK,,SEA,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,30,2006-01-10,25-296,NYK,@,CLE,W (+8),0,40:03,9,21,.429,1,3,.333,7,9,.778,2,8,10,4,0,0,4,1,26,16.3,+20
33,31,2006-01-11,25-297,NYK,,DAL,W (+2),0,39:48,7,17,.412,2,3,.667,9,10,.900,3,4,7,4,0,0,4,2,25,16.8,-6
