Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
30,30,2000-12-27,35-125,IND,@,MIA,L (-12),1,39:09,4,13,.308,0,5,.000,1,2,.500,1,4,5,2,5,1,4,3,9,4.9,-13
31,31,2000-12-30,35-128,IND,,SAS,L (-12),1,45:45,3,14,.214,0,2,.000,3,3,1.000,0,1,1,5,2,0,2,2,9,3.4,-12
32,32,2001-01-02,35-131,IND,@,SEA,W (+8),1,39:35,6,18,.333,3,9,.333,1,2,.500,1,6,7,2,0,0,2,2,16,6.5,+12
33,33,2001-01-03,35-132,IND,@,POR,L (-16),1,29:03,5,10,.500,1,4,.250,2,2,1.000,0,2,2,0,0,0,2,2,13,5.8,-25
34,34,2001-01-05,35-134,IND,@,SAC,W (+2),1,49:41,6,15,.400,3,7,.429,3,4,.750,2,5,7,3,1,0,3,2,18,11.7,+6
35,35,2001-01-08,35-137,IND,@,LAC,W (+3),1,41:28,3,9,.333,0,1,.000,5,5,1.000,0,2,2,2,0,0,2,2,11,5.1,+4
36,36,2001-01-09,35-138,IND,@,UTA,L (-4),1,44:42,10,19,.526,3,7,.429,7,8,.875,0,4,4,2,2,0,2,3,30,21.7,-5
37,37,2001-01-11,35-140,IND,@,PHO,L (-8),1,38:25,8,23,.348,3,7,.429,5,5,1.000,0,7,7,2,0,0,1,2,24,12.8,0
38,38,2001-01-13,35-142,IND,,MIA,W (+16),1,41:59,3,9,.333,0,3,.000,6,7,.857,0,6,6,2,0,0,1,2,12,7.9,+15
39,39,2001-01-15,35-144,IND,,LAC,W (+15),1,36:47,4,9,.444,1,2,.500,2,2,1.000,0,5,5,3,1,0,2,1,11,8.5,-1
40,40,2001-01-18,35-147,IND,,ATL,W (+8),1,37:41,5,19,.263,0,5,.000,5,5,1.000,0,9,9,3,0,0,3,1,15,5.1,+5
41,41,2001-01-21,35-150,IND,@,NYK,W (+13),1,42:02,6,15,.400,2,8,.250,2,2,1.000,1,2,3,3,1,0,0,2,16,11.5,+8
42,42,2001-01-25,35-154,IND,,POR,L (-10),1,44:47,7,14,.500,3,6,.500,1,1,1.000,1,4,5,4,2,0,4,4,18,12.1,-7
43,43,2001-01-28,35-157,IND,,PHI,L (-5),1,41:17,7,20,.350,2,8,.250,2,2,1.000,2,3,5,7,0,1,1,5,18,11.7,-4
44,44,2001-01-30,35-159,IND,@,ORL,L (-7),1,43:32,7,15,.467,0,4,.000,4,4,1.000,1,4,5,2,2,0,0,1,18,15.2,+2
45,45,2001-01-31,35-160,IND,,BOS,L (-6),1,47:24,7,19,.368,2,7,.286,3,3,1.000,1,9,10,7,2,0,3,3,19,14.6,+1
46,46,2001-02-02,35-162,IND,,DEN,W (+9),1,39:18,9,16,.563,3,6,.500,6,6,1.000,2,1,3,4,0,1,1,0,27,23.6,+8
47,47,2001-02-03,35-163,IND,@,MIL,L (-19),1,24:00,4,8,.500,0,3,.000,2,2,1.000,0,0,0,1,0,0,1,1,10,5.3,-24
48,48,2001-02-06,35-166,IND,@,MIA,L (-13),1,40:38,3,10,.300,2,6,.333,1,2,.500,0,3,3,3,2,0,2,4,9,4.2,-6
49,49,2001-02-13,35-173,IND,,CHH,L (-11),1,38:40,5,16,.313,1,8,.125,0,0,,0,3,3,6,0,0,1,0,11,5.9,0
50,50,2001-02-15,35-175,IND,,DET,W (+9),1,41:19,8,15,.533,1,4,.250,2,2,1.000,0,2,2,2,1,0,1,2,19,12.9,+8
51,51,2001-02-18,35-178,IND,,LAL,W (+1),1,41:53,10,19,.526,4,7,.571,9,9,1.000,1,5,6,1,0,0,0,4,33,25.0,-4
52,52,2001-02-23,35-183,IND,@,CLE,W (+2),1,38:38,10,19,.526,3,8,.375,2,2,1.000,0,2,2,3,0,0,1,1,25,17.0,+4
53,53,2001-02-25,35-185,IND,,MIN,W (+10),1,40:07,9,16,.563,7,11,.636,4,4,1.000,1,4,5,0,1,0,3,1,29,20.9,+11
54,54,2001-02-26,35-186,IND,@,CHH,L (-10),1,44:21,10,20,.500,3,8,.375,1,1,1.000,0,2,2,3,1,0,1,2,24,15.9,-5
55,55,2001-02-28,35-188,IND,,MIL,W (+13),1,42:19,10,18,.556,4,9,.444,0,0,,1,1,2,7,2,0,2,2,24,20.5,+14
56,56,2001-03-02,35-190,IND,,SEA,L (-3),1,44:46,6,14,.429,3,9,.333,5,6,.833,0,2,2,4,0,1,2,5,20,12.3,+1
57,57,2001-03-04,35-192,IND,,NJN,L (-24),1,41:03,7,16,.438,3,6,.500,7,7,1.000,0,1,1,0,0,0,0,1,24,15.5,-15
58,58,2001-03-06,35-194,IND,@,NYK,L (-14),1,37:53,5,17,.294,3,8,.375,1,1,1.000,0,2,2,5,0,0,1,0,14,7.2,-14
59,,2001-03-07,35-195,IND,,NYK,L (-4),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
60,59,2001-03-09,35-197,IND,,CLE,W (+15),1,40:20,6,13,.462,2,6,.333,4,4,1.000,0,2,2,4,0,0,1,3,18,12.5,+9
61,60,2001-03-11,35-199,IND,@,DET,L (-17),1,40:40,4,12,.333,2,7,.286,1,1,1.000,1,3,4,4,0,0,1,2,11,6.8,-16
62,61,2001-03-13,35-201,IND,@,HOU,L (-9),1,54:48,3,14,.214,2,8,.250,6,6,1.000,0,4,4,7,2,0,1,3,14,11.3,-17
63,62,2001-03-14,35-202,IND,@,DEN,L (-12),1,35:41,5,11,.455,2,5,.400,3,3,1.000,0,1,1,2,0,0,1,2,15,9.2,-6
64,63,2001-03-16,35-204,IND,,ATL,W (+6),1,42:08,5,10,.500,1,5,.200,2,2,1.000,0,0,0,6,0,0,2,1,13,9.8,+1
65,64,2001-03-18,35-206,IND,,SAC,W (+6),1,37:39,6,16,.375,4,8,.500,8,10,.800,0,8,8,2,0,0,0,1,24,17.8,-4
66,65,2001-03-20,35-208,IND,@,TOR,L (-21),1,36:08,6,12,.500,0,1,.000,6,7,.857,0,3,3,1,0,0,3,3,18,9.0,-17
67,66,2001-03-21,35-209,IND,,ORL,W (+1),1,42:45,7,14,.500,4,6,.667,4,4,1.000,0,2,2,3,0,1,1,0,22,17.4,-3
68,67,2001-03-23,35-211,IND,,VAN,W (+20),1,25:29,4,6,.667,3,4,.750,2,2,1.000,1,3,4,6,2,0,1,2,13,16.4,+34
69,68,2001-03-25,35-213,IND,@,ORL,L (-2),1,45:53,4,16,.250,1,4,.250,2,2,1.000,1,5,6,6,0,0,1,1,11,6.4,+1
70,69,2001-03-27,35-215,IND,@,WAS,W (+8),1,36:40,11,19,.579,4,7,.571,1,1,1.000,1,1,2,4,1,0,2,3,27,19.7,+17
71,70,2001-03-29,35-217,IND,@,ATL,L (-11),1,42:13,8,19,.421,4,9,.444,4,4,1.000,1,2,3,2,0,0,1,1,24,15.2,-15
72,71,2001-03-30,35-218,IND,@,BOS,W (+5),1,39:09,2,18,.111,0,8,.000,0,0,,0,7,7,1,2,0,1,2,4,-4.8,+8
73,72,2001-04-01,35-220,IND,@,PHI,L (-11),1,33:33,3,14,.214,1,8,.125,4,4,1.000,0,2,2,1,1,1,3,5,11,0.4,-15
74,73,2001-04-03,35-222,IND,,PHO,W (+4),1,41:16,4,12,.333,2,6,.333,6,6,1.000,0,3,3,5,0,0,2,1,16,11.2,+10
75,74,2001-04-06,35-225,IND,,CHI,W (+7),1,38:08,10,18,.556,1,3,.333,7,8,.875,1,2,3,4,2,1,0,1,28,25.4,-2
76,75,2001-04-08,35-227,IND,@,NJN,W (+25),1,31:29,5,10,.500,1,2,.500,1,2,.500,0,2,2,4,1,0,1,1,12,9.6,+13
77,76,2001-04-09,35-228,IND,,WAS,W (+22),1,27:19,4,9,.444,1,3,.333,3,3,1.000,0,3,3,2,0,0,2,5,12,5.6,+12
78,77,2001-04-11,35-230,IND,,NYK,W (+7),1,42:52,7,16,.438,7,10,.700,3,3,1.000,1,4,5,3,0,0,2,3,24,16.4,+10
79,78,2001-04-13,35-232,IND,,BOS,W (+5),1,34:43,9,21,.429,3,8,.375,8,8,1.000,0,1,1,4,2,0,3,5,29,18.0,+8
80,79,2001-04-15,35-234,IND,@,CHI,W (+7),1,29:02,6,12,.500,1,3,.333,2,2,1.000,0,2,2,2,2,0,1,1,15,11.6,+18
81,80,2001-04-17,35-236,IND,,PHI,L (-6),1,22:23,7,10,.700,1,2,.500,0,0,,1,0,1,0,1,0,3,0,15,9.5,+8
82,81,2001-04-18,35-237,IND,@,CLE,W (+4),1,27:46,9,17,.529,1,7,.143,3,3,1.000,0,0,0,1,2,0,0,0,22,16.4,+12
1,1,2001-10-30,36-067,IND,@,NJN,L (-6),1,35:36,6,15,.400,3,10,.300,5,5,1.000,1,5,6,0,0,2,4,1,20,11.1,-6
2,2,2001-10-31,36-068,IND,@,CHI,W (+25),1,32:51,3,9,.333,2,6,.333,3,4,.750,3,4,7,3,0,0,1,3,11,8.7,+15
3,3,2001-11-02,36-070,IND,,ORL,W (+10),1,36:09,4,7,.571,2,4,.500,7,7,1.000,0,4,4,5,1,0,0,1,17,19.0,+6
4,4,2001-11-04,36-072,IND,@,TOR,L (-13),1,37:59,4,12,.333,3,9,.333,4,4,1.000,1,5,6,4,0,0,1,3,15,11.0,-6
5,5,2001-11-06,36-074,IND,@,PHI,W (+10),1,36:27,5,11,.455,1,4,.250,4,5,.800,1,1,2,1,2,0,0,0,15,12.6,-2
6,6,2001-11-07,36-075,IND,,SAC,W (+12),1,35:15,5,11,.455,3,6,.500,7,7,1.000,1,1,2,6,1,0,2,3,20,17.3,+7
7,7,2001-11-09,36-077,IND,,NYK,W (+8),1,41:30,8,13,.615,3,4,.750,2,2,1.000,0,1,1,5,2,0,1,2,21,19.1,+3
8,8,2001-11-10,36-078,IND,,POR,W (+9),1,33:38,6,15,.400,4,8,.500,0,0,,0,2,2,2,0,0,2,1,16,7.5,+10
9,9,2001-11-13,36-081,IND,,NJN,L (-9),1,40:09,4,13,.308,2,6,.333,0,0,,0,1,1,1,3,1,1,2,10,5.4,-16
10,10,2001-11-14,36-082,IND,@,BOS,L (-8),1,28:52,6,10,.600,2,4,.500,1,1,1.000,1,1,2,2,2,0,1,1,15,13.4,+4
11,11,2001-11-16,36-084,IND,,MIN,L (-7),1,42:09,5,15,.333,3,7,.429,10,11,.909,0,1,1,5,1,0,4,1,23,14.5,-10
12,12,2001-11-17,36-085,IND,@,DET,L (-6),1,38:12,6,11,.545,1,2,.500,2,2,1.000,0,4,4,3,0,0,1,4,15,10.4,-11
13,13,2001-11-20,36-088,IND,,ATL,W (+4),1,45:28,7,13,.538,4,7,.571,4,5,.800,0,7,7,5,0,0,1,2,22,19.1,+7
14,14,2001-11-22,36-090,IND,,WAS,W (+7),1,37:53,6,9,.667,1,2,.500,2,2,1.000,0,4,4,5,1,0,0,1,15,16.4,+11
15,15,2001-11-23,36-091,IND,,SAS,L (-18),1,35:50,6,8,.750,1,2,.500,4,4,1.000,0,3,3,3,2,0,3,4,17,14.2,-11
16,16,2001-11-25,36-093,IND,@,SEA,L (-11),1,45:17,5,9,.556,3,5,.600,4,4,1.000,0,5,5,2,0,1,2,3,17,13.1,-10
17,17,2001-11-27,36-095,IND,@,POR,L (-6),1,41:55,8,13,.615,6,9,.667,2,3,.667,1,4,5,5,2,0,1,1,24,23.7,-7
18,18,2001-11-28,36-096,IND,@,DEN,W (+14),1,40:06,5,11,.455,3,6,.500,4,4,1.000,1,4,5,6,2,0,0,1,17,19.0,+6
19,19,2001-12-01,36-099,IND,@,UTA,W (+3),1,35:53,6,12,.500,2,4,.500,4,4,1.000,1,1,2,3,0,0,2,0,18,13.1,-3
20,20,2001-12-02,36-100,IND,@,LAC,L (-31),1,22:55,4,10,.400,1,4,.250,3,3,1.000,0,0,0,1,0,0,0,0,12,7.3,-14
21,21,2001-12-04,36-102,IND,,DEN,W (+8),1,39:22,4,12,.333,1,5,.200,2,4,.500,0,6,6,6,1,0,1,2,11,8.6,+9
22,22,2001-12-07,36-105,IND,,CHI,W (+15),1,32:51,4,6,.667,3,5,.600,4,4,1.000,0,2,2,6,0,0,1,2,15,15.4,+16
23,23,2001-12-08,36-106,IND,@,NYK,L (-2),1,38:31,6,17,.353,3,6,.500,0,0,,1,0,1,6,2,0,1,3,15,10.2,+8
24,24,2001-12-13,36-111,IND,,HOU,W (+2),1,42:07,8,15,.533,4,9,.444,5,6,.833,0,3,3,3,0,0,2,1,25,17.9,+8
25,25,2001-12-15,36-113,IND,@,MIL,L (-20),1,36:12,5,15,.333,0,6,.000,5,5,1.000,0,4,4,2,3,0,1,1,15,10.7,-24
26,26,2001-12-18,36-116,IND,@,ATL,W (+3),1,37:28,8,15,.533,4,8,.500,6,6,1.000,0,2,2,3,2,0,2,1,26,21.0,0
27,27,2001-12-19,36-117,IND,,TOR,L (-12),1,35:54,5,11,.455,4,9,.444,5,5,1.000,1,2,3,2,0,0,0,2,19,15.2,-9
28,28,2001-12-21,36-119,IND,,NJN,W (+6),1,37:10,5,10,.500,1,2,.500,5,7,.714,0,4,4,2,2,0,0,2,16,14.0,+13
29,29,2001-12-22,36-120,IND,@,CLE,W (+6),1,30:54,5,7,.714,4,5,.800,4,5,.800,0,0,0,5,1,0,2,0,18,17.2,+2
30,30,2001-12-26,36-124,IND,@,ORL,W (+7),1,37:52,6,14,.429,0,6,.000,4,4,1.000,1,2,3,2,1,1,2,0,16,11.0,+7
31,31,2001-12-27,36-125,IND,,WAS,W (+27),1,19:10,2,2,1.000,1,1,1.000,0,0,,0,4,4,3,2,0,0,2,5,8.9,+22
32,32,2001-12-29,36-127,IND,@,NJN,L (-5),1,43:44,7,13,.538,3,3,1.000,4,4,1.000,0,3,3,0,2,0,3,1,21,14.2,-7
33,33,2001-12-31,36-129,IND,,MIA,L (-2),1,34:51,4,6,.667,2,2,1.000,3,4,.750,0,3,3,3,2,0,2,5,13,11.0,-6
34,34,2002-01-04,36-133,IND,@,SAS,W (+10),1,33:31,3,6,.500,1,3,.333,6,7,.857,0,4,4,3,1,0,1,1,13,12.5,+14
35,35,2002-01-05,36-134,IND,@,HOU,W (+2),1,34:16,4,10,.400,1,4,.250,2,2,1.000,0,0,0,7,1,0,2,3,11,8.3,+15
36,36,2002-01-09,36-138,IND,,LAL,L (-19),1,35:53,5,9,.556,3,4,.750,2,2,1.000,0,2,2,6,0,0,1,4,15,12.9,-13
37,37,2002-01-11,36-140,IND,,CHI,W (+7),1,35:17,2,3,.667,0,1,.000,6,6,1.000,0,1,1,3,0,0,1,4,10,8.5,+2
38,38,2002-01-12,36-141,IND,@,DAL,L (-9),1,37:40,6,12,.500,5,10,.500,1,2,.500,0,2,2,3,0,0,1,1,18,12.9,-13
39,39,2002-01-15,36-144,IND,,MIL,L (-4),1,32:27,7,13,.538,0,2,.000,10,10,1.000,0,1,1,1,1,0,2,1,24,17.3,-2
40,40,2002-01-16,36-145,IND,@,MIL,L (-5),1,38:03,8,15,.533,5,9,.556,6,7,.857,0,2,2,3,0,0,2,1,27,19.6,-2
41,41,2002-01-18,36-147,IND,,DET,L (-3),1,44:07,7,15,.467,3,7,.429,3,3,1.000,0,8,8,5,1,0,3,1,20,15.8,-1
42,42,2002-01-19,36-148,IND,@,MIA,L (-12),1,37:49,5,13,.385,2,7,.286,2,2,1.000,0,2,2,1,1,0,2,0,14,7.2,-11
43,43,2002-01-21,36-150,IND,@,CHI,W (+12),1,27:07,7,15,.467,1,7,.143,5,5,1.000,0,1,1,3,2,0,0,0,20,16.7,+9
44,44,2002-01-23,36-152,IND,@,BOS,L (-4),1,37:18,7,17,.412,5,12,.417,7,7,1.000,1,4,5,5,1,0,2,1,26,20.9,-4
45,45,2002-01-25,36-154,IND,,CHH,W (+9),1,30:35,2,10,.200,1,7,.143,2,2,1.000,0,2,2,0,1,0,1,2,7,0.6,+2
46,46,2002-01-26,36-155,IND,,SEA,L (-9),1,36:09,5,13,.385,4,12,.333,2,2,1.000,0,1,1,7,0,0,1,2,16,12.3,-4
47,47,2002-01-30,36-159,IND,,MEM,W (+1),1,36:22,2,9,.222,2,5,.400,2,2,1.000,1,3,4,4,2,0,3,3,8,4.7,+6
48,48,2002-02-01,36-161,IND,,NYK,W (+5),1,39:19,5,11,.455,2,6,.333,8,9,.889,0,3,3,3,2,0,2,5,20,14.9,+4
49,49,2002-02-03,36-163,IND,@,WAS,L (-20),1,44:00,5,11,.455,0,4,.000,2,2,1.000,0,1,1,1,1,0,0,4,12,6.7,-21
50,50,2002-02-05,36-165,IND,,DAL,L (-1),1,44:22,6,16,.375,5,11,.455,6,7,.857,0,4,4,1,1,0,3,1,23,13.3,+1
51,51,2002-02-12,36-172,IND,,UTA,L (-16),1,37:04,4,8,.500,2,2,1.000,2,3,.667,0,2,2,3,1,0,1,3,12,9.1,-8
52,52,2002-02-15,36-175,IND,@,CHH,L (-10),1,38:50,7,15,.467,3,7,.429,4,4,1.000,0,1,1,2,1,0,3,4,21,11.4,-13
53,53,2002-02-17,36-177,IND,,PHI,W (+10),1,16:49,3,8,.375,1,3,.333,2,2,1.000,0,0,0,0,0,0,0,2,9,3.8,+4
54,,2002-02-22,36-182,IND,,CLE,L (-10),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
55,54,2002-02-23,36-183,IND,,LAC,W (+18),1,33:14,8,13,.615,2,2,1.000,10,12,.833,0,2,2,2,2,0,1,1,28,23.9,+21
56,55,2002-02-25,36-185,IND,@,GSW,W (+5),1,42:38,6,19,.316,3,9,.333,8,8,1.000,0,5,5,3,3,0,3,1,23,15.3,+5
57,56,2002-02-28,36-188,IND,@,PHO,L (-7),1,41:47,5,15,.333,1,8,.125,8,9,.889,0,3,3,5,1,0,3,4,19,10.9,-13
58,57,2002-03-01,36-189,IND,@,LAL,L (-12),1,39:47,2,10,.200,1,8,.125,0,1,.000,0,2,2,3,5,0,1,3,5,3.9,-21
59,,2002-03-03,36-191,IND,@,SAC,W (+11),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
60,,2002-03-05,36-193,IND,,ORL,W (+13),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
61,58,2002-03-07,36-195,IND,@,MEM,L (-11),1,35:39,4,12,.333,1,6,.167,1,2,.500,0,1,1,3,2,0,0,4,10,5.6,-14
62,59,2002-03-08,36-196,IND,@,PHI,L (-9),1,39:43,5,11,.455,1,2,.500,4,6,.667,0,3,3,1,1,0,2,3,15,7.9,-12
63,60,2002-03-10,36-198,IND,@,DET,W (+5),1,37:43,2,8,.250,0,5,.000,1,1,1.000,0,4,4,4,1,0,3,0,5,2.2,+8
64,61,2002-03-12,36-200,IND,,GSW,W (+14),1,34:38,4,10,.400,1,1,1.000,5,5,1.000,1,3,4,6,4,0,1,2,14,16.6,+2
65,62,2002-03-15,36-203,IND,@,MIN,W (+13),1,33:56,5,15,.333,4,10,.400,0,0,,1,5,6,5,1,0,3,1,14,8.8,+9
66,63,2002-03-17,36-205,IND,,ATL,W (+17),1,23:29,3,6,.500,1,2,.500,1,2,.500,0,2,2,3,0,0,1,1,8,5.9,+7
67,64,2002-03-20,36-208,IND,@,CHH,L (-6),1,34:31,6,13,.462,0,6,.000,0,0,,0,2,2,3,1,0,0,2,12,8.2,+1
68,65,2002-03-22,36-210,IND,@,MIA,W (+10),1,33:27,5,11,.455,2,5,.400,8,8,1.000,0,4,4,2,0,0,1,0,20,15.9,+1
69,66,2002-03-24,36-212,IND,,CHH,L (-15),1,40:29,8,16,.500,1,5,.200,7,8,.875,2,1,3,3,0,0,2,4,24,15.8,-12
70,67,2002-03-26,36-214,IND,,DET,L (-19),1,44:05,5,10,.500,1,2,.500,5,5,1.000,0,4,4,6,0,0,3,2,16,12.6,-16
71,68,2002-03-29,36-217,IND,@,ORL,L (-8),1,43:26,5,12,.417,3,7,.429,3,4,.750,0,2,2,6,0,2,0,0,16,15.4,-6
72,69,2002-03-31,36-219,IND,,MIA,W (+19),1,25:44,6,12,.500,1,2,.500,1,1,1.000,0,1,1,3,0,1,2,1,14,8.7,+5
73,70,2002-04-02,36-221,IND,,BOS,L (-11),1,37:58,7,14,.500,3,8,.375,9,10,.900,0,1,1,2,2,0,2,3,26,19.1,-6
74,71,2002-04-04,36-223,IND,@,ATL,L (-1),1,42:09,7,15,.467,3,9,.333,2,2,1.000,1,2,3,3,0,0,1,3,19,12.5,0
75,72,2002-04-05,36-224,IND,,PHO,W (+10),1,36:24,4,10,.400,2,3,.667,1,1,1.000,1,1,2,3,1,0,3,1,11,6.3,+16
76,73,2002-04-07,36-226,IND,@,TOR,L (-10),1,37:57,8,12,.667,6,7,.857,4,4,1.000,0,1,1,2,2,0,2,1,26,22.1,-12
77,74,2002-04-08,36-227,IND,,CLE,L (-12),1,41:11,6,16,.375,3,8,.375,2,2,1.000,0,1,1,3,0,0,1,2,17,8.8,-14
78,75,2002-04-10,36-229,IND,,TOR,W (+16),1,35:09,5,13,.385,1,6,.167,4,4,1.000,1,2,3,3,2,2,2,3,15,11.5,+17
79,76,2002-04-12,36-231,IND,,MIL,W (+5),1,42:35,9,18,.500,5,9,.556,7,7,1.000,0,3,3,4,1,0,4,1,30,21.3,+7
80,77,2002-04-14,36-233,IND,@,WAS,W (+6),1,37:00,4,8,.500,2,3,.667,0,0,,0,1,1,2,1,0,2,1,10,6.3,+9
81,78,2002-04-16,36-235,IND,@,CLE,W (+4),1,41:02,4,11,.364,3,7,.429,4,4,1.000,0,2,2,0,2,0,1,1,15,10.1,+15
82,79,2002-04-17,36-236,IND,,PHI,W (+23),1,27:57,3,4,.750,3,4,.750,2,2,1.000,0,1,1,2,2,0,1,0,11,12.1,+19
1,1,2002-11-26,37-094,IND,@,WAS,W (+4),1,27:51,3,8,.375,3,6,.500,4,4,1.000,0,0,0,1,1,0,1,2,13,8.5,+12
2,2,2002-11-28,37-096,IND,,DAL,W (+12),1,34:59,4,8,.500,2,5,.400,0,0,,1,1,2,1,0,0,3,2,10,3.9,+13
3,3,2002-11-29,37-097,IND,,WAS,W (+16),1,29:26,7,13,.538,4,7,.571,7,7,1.000,1,3,4,2,1,0,0,1,25,22.3,+33
4,4,2002-12-01,37-099,IND,@,LAC,W (+5),1,34:15,7,14,.500,2,7,.286,4,4,1.000,2,2,4,3,1,0,1,1,20,16.7,+7
5,5,2002-12-02,37-100,IND,@,UTA,L (-11),1,26:10,0,3,.000,0,1,.000,0,3,.000,0,2,2,2,0,0,1,3,0,-3.5,-13
6,6,2002-12-04,37-102,IND,@,SEA,W (+3),1,31:56,3,6,.500,2,4,.500,2,3,.667,0,0,0,2,0,0,1,2,10,6.2,+5
7,7,2002-12-06,37-104,IND,@,PHO,L (-6),1,25:53,4,6,.667,2,4,.500,2,2,1.000,0,3,3,1,1,1,2,1,12,10.3,-4
8,8,2002-12-07,37-105,IND,@,DEN,L (-11),1,33:39,0,4,.000,0,2,.000,2,2,1.000,0,2,2,3,0,0,4,5,2,-4.1,-17
9,9,2002-12-11,37-109,IND,@,MIL,W (+7),1,39:25,5,7,.714,1,3,.333,9,10,.900,0,5,5,1,1,0,2,1,20,17.5,+13
10,10,2002-12-13,37-111,IND,,DEN,W (+22),1,12:43,0,1,.000,0,0,,4,4,1.000,0,0,0,0,1,0,1,2,4,2.5,-2
11,11,2002-12-15,37-113,IND,,PHI,W (+10),1,35:50,7,10,.700,3,3,1.000,1,2,.500,0,2,2,1,1,0,1,3,18,13.5,+20
12,12,2002-12-17,37-115,IND,@,DAL,L (-21),1,28:52,3,8,.375,1,6,.167,4,5,.800,0,3,3,2,1,0,0,0,11,9.5,-21
13,13,2002-12-18,37-116,IND,@,HOU,L (-12),1,41:22,2,5,.400,1,2,.500,3,3,1.000,0,3,3,3,2,0,1,2,8,8.5,-5
14,14,2002-12-20,37-118,IND,,CHI,W (+15),1,23:19,2,5,.400,2,5,.400,2,2,1.000,0,6,6,4,0,0,3,0,8,6.9,+10
15,15,2002-12-21,37-119,IND,@,CHI,L (-7),1,38:27,5,16,.313,1,7,.143,11,11,1.000,3,2,5,3,0,0,2,2,22,14.8,-13
16,16,2002-12-23,37-121,IND,,ATL,W (+15),1,25:41,4,10,.400,2,4,.500,1,2,.500,0,1,1,2,0,0,2,2,11,4.1,+13
17,17,2002-12-27,37-125,IND,@,CLE,W (+24),1,23:17,6,15,.400,3,10,.300,2,2,1.000,0,1,1,0,1,0,0,0,17,10.2,+15
18,18,2002-12-28,37-126,IND,,NOH,W (+7),1,34:02,6,11,.545,2,6,.333,1,1,1.000,0,1,1,0,0,0,0,0,15,10.0,+7
19,19,2002-12-31,37-129,IND,@,NOH,W (+3),1,31:51,6,10,.600,3,4,.750,6,6,1.000,0,2,2,2,3,0,1,1,21,20.0,+4
20,20,2003-01-03,37-132,IND,@,NYK,L (-2),1,31:36,4,11,.364,3,8,.375,0,0,,0,1,1,1,0,0,1,1,11,4.5,+16
21,21,2003-01-04,37-133,IND,@,WAS,L (-3),1,42:24,3,12,.250,3,9,.333,2,2,1.000,0,0,0,2,1,0,1,1,11,4.8,-5
22,22,2003-01-06,37-135,IND,@,PHI,W (+1),1,38:41,7,14,.500,3,9,.333,2,2,1.000,0,3,3,5,1,0,0,1,19,17.0,-1
23,23,2003-01-08,37-137,IND,,NYK,W (+2),1,39:51,7,12,.583,2,3,.667,2,2,1.000,0,3,3,3,1,0,1,2,18,14.6,+7
24,24,2003-01-10,37-139,IND,@,ORL,W (+4),1,40:53,3,9,.333,2,7,.286,1,2,.500,0,3,3,2,5,0,3,1,9,7.4,+4
25,25,2003-01-11,37-140,IND,,GSW,W (+12),1,25:58,7,10,.700,2,3,.667,5,5,1.000,0,1,1,6,1,0,1,0,21,21.3,+12
26,26,2003-01-15,37-144,IND,,MIA,W (+23),1,25:53,0,3,.000,0,2,.000,2,2,1.000,0,1,1,3,0,0,0,0,2,2.3,+15
27,27,2003-01-17,37-146,IND,@,BOS,L (-5),1,27:53,1,7,.143,1,6,.167,8,8,1.000,0,2,2,2,1,0,1,1,11,8.1,-8
28,28,2003-01-18,37-147,IND,,DET,W (+2),1,34:10,6,10,.600,0,2,.000,9,9,1.000,0,0,0,4,0,0,2,4,21,15.6,+9
29,29,2003-01-20,37-149,IND,@,DET,L (-10),1,35:19,10,13,.769,3,4,.750,5,7,.714,1,3,4,1,1,0,2,1,28,23.0,-7
30,30,2003-01-22,37-151,IND,,TOR,W (+3),1,25:37,5,12,.417,3,7,.429,3,4,.750,0,3,3,1,0,0,0,2,16,10.0,+4
31,31,2003-01-24,37-153,IND,,SEA,W (+13),1,30:03,3,5,.600,2,3,.667,3,3,1.000,0,2,2,0,3,0,0,0,11,12.3,+18
