Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
58,58,2011-02-22,23-134,MEM,@,DEN,L (-13),1,29:47,4,6,.667,2,2,1.000,0,0,,0,1,1,3,0,1,4,1,10,6.1,-20
59,59,2011-02-23,23-135,MEM,@,MIN,W (+9),1,36:59,5,15,.333,3,6,.500,9,12,.750,1,4,5,9,1,1,2,3,22,19.0,+14
60,60,2011-02-26,23-138,MEM,,SAC,W (+28),1,24:35,3,8,.375,0,0,,2,2,1.000,0,3,3,4,0,1,2,2,8,5.2,+20
61,61,2011-02-27,23-139,MEM,@,SAS,L (-7),1,37:37,9,17,.529,1,3,.333,0,0,,0,3,3,1,1,1,2,5,19,10.0,+5
62,62,2011-03-01,23-141,MEM,,SAS,W (+16),1,34:26,7,11,.636,0,0,,4,4,1.000,0,4,4,9,3,1,2,0,18,22.3,+10
63,63,2011-03-04,23-144,MEM,,NOH,L (-7),1,24:49,5,7,.714,2,4,.500,0,0,,1,0,1,3,1,0,2,4,12,9.3,-1
64,64,2011-03-06,23-146,MEM,@,DAL,W (+1),1,35:21,7,15,.467,1,2,.500,2,2,1.000,1,2,3,10,1,0,1,4,17,16.0,+1
65,65,2011-03-07,23-147,MEM,,OKC,W (+6),1,39:12,9,20,.450,0,5,.000,2,2,1.000,0,2,2,9,2,1,0,1,20,18.8,+13
66,66,2011-03-09,23-149,MEM,,NYK,L (-2),1,39:26,7,13,.538,2,3,.667,4,4,1.000,0,0,0,6,5,0,2,0,20,20.9,-7
67,67,2011-03-12,23-152,MEM,@,MIA,L (-33),1,35:03,1,11,.091,0,2,.000,0,0,,2,2,4,10,2,0,4,2,2,0.9,-29
68,68,2011-03-14,23-154,MEM,,LAC,W (+23),1,28:21,5,12,.417,2,3,.667,1,2,.500,1,3,4,5,2,0,2,4,13,9.7,+7
69,69,2011-03-17,23-157,MEM,@,NYK,L (-21),1,33:07,6,12,.500,2,3,.667,2,2,1.000,1,3,4,6,0,0,2,3,16,12.6,-2
70,70,2011-03-19,23-159,MEM,,IND,W (+21),1,36:10,8,18,.444,0,3,.000,1,2,.500,1,2,3,9,4,0,1,3,17,16.6,+23
71,71,2011-03-21,23-161,MEM,,UTA,W (+18),1,35:21,5,13,.385,1,3,.333,0,0,,0,0,0,11,1,0,1,1,11,11.2,+20
72,72,2011-03-23,23-163,MEM,@,BOS,W (+3),1,37:09,1,9,.111,1,3,.333,6,8,.750,0,2,2,5,1,0,5,0,9,2.4,-9
73,73,2011-03-25,23-165,MEM,@,CHI,L (-3),1,39:49,5,16,.313,0,4,.000,2,4,.500,0,1,1,6,3,0,0,1,12,9.1,0
74,74,2011-03-27,23-167,MEM,,SAS,W (+7),1,33:45,4,8,.500,0,1,.000,4,7,.571,1,2,3,4,1,2,3,4,12,8.7,+10
75,75,2011-03-30,23-170,MEM,,GSW,W (+19),1,36:50,8,13,.615,2,3,.667,2,4,.500,0,4,4,7,1,0,0,0,20,20.4,+22
76,76,2011-04-01,23-172,MEM,@,NOH,W (+12),1,38:39,4,10,.400,1,3,.333,1,2,.500,1,4,5,7,0,0,2,1,10,8.6,+10
77,77,2011-04-02,23-173,MEM,,MIN,W (+17),1,34:15,2,11,.182,1,3,.333,0,0,,1,2,3,9,3,0,5,2,5,2.9,+17
78,78,2011-04-05,23-176,MEM,,LAC,L (-1),1,39:20,8,16,.500,0,3,.000,4,4,1.000,1,4,5,4,4,0,1,2,20,18.9,-1
79,79,2011-04-08,23-179,MEM,,SAC,W (+5),1,39:26,4,11,.364,1,1,1.000,3,5,.600,0,5,5,8,2,0,1,2,12,12.4,+16
80,80,2011-04-10,23-181,MEM,,NOH,W (+22),1,25:29,1,5,.200,0,1,.000,0,0,,0,3,3,3,3,0,0,2,2,4.1,+11
81,81,2011-04-12,23-183,MEM,@,POR,L (-13),1,31:28,8,13,.615,1,3,.333,0,0,,0,0,0,2,1,0,2,0,17,11.5,0
82,,2011-04-13,23-184,MEM,@,LAC,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
